,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
2722,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,16,2700
2723,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,16,2700
2724,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,16,2700
2725,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,16,2700
2726,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,16,2700
2727,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,16,2410
2728,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,16,2410
2729,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,16,2410
2730,Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,16,2410
2731,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,16,2410
2732,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2410
2733,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2410
2734,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2410
2735,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2410
2736,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,16,2410
2737,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,16,2410
2738,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,16,2410
2739,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,16,2410
2740,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,16,2410
2741,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,2410
2742,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,2410
2743,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,16,2410
2744,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,16,2410
2745,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,16,2410
2746,Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,16,2410
2747,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,2410
2748,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,16,2409
2749,AirAsia,I5-881,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.75,16,2409
2750,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,16,2409
2751,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,16,2409
2752,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,16,2409
2753,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,16,2476
2754,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2476
2755,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,16,2476
2756,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,16,2476
2757,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,16,2476
2758,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,16,2621
2759,SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,16,2621
2760,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,16,2621
2761,SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,16,2621
2762,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,16,2621
2763,SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,2621
2764,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,2621
2765,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,16,3001
2766,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,16,3100
2767,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,3100
2768,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,16,3100
2769,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,16,3100
2770,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,3100
2771,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,16,2791
2772,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,16,2791
2773,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,16,2791
2774,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,2791
2775,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,16,2844
2776,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,16,2844
2777,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,16,2937
2778,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,16,3001
2779,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,16,3001
2780,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,16,3102
2781,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,16,3330
2782,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,16,3330
2783,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,16,3519
2784,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,16,3519
2785,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,16,3546
2786,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,16,3549
2787,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,16,3570
2788,Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,16,4170
2789,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,16,3733
2790,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,16,3791
2791,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,16,3855
2792,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,16,4161
2793,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,16,4168
2794,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,16,4212
2795,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,4231
2796,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,16,4233
2797,Air_India,AI-469,Delhi,Early_Morning,one,Morning,Mumbai,Economy,28.08,16,4233
2798,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,16,4274
2799,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,16,4683
2800,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,16,4328
2801,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,16,4678
2802,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,16,4678
2803,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,16,4678
2804,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,16,4678
2805,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,16,4678
2806,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,16,4678
2807,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,16,4454
2808,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26,16,4590
2809,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,16,4993
2810,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,16,4993
2811,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,16,4674
2812,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,16,4682
2813,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,16,5040
2814,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,16,5040
2815,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,16,5040
2816,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,16,5040
2817,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,16,5040
2818,Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.08,16,5040
2819,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,16,5086
2820,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,16,4793
2821,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,16,4867
2822,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,16,4867
2823,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,16,4867
2824,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,16,5227
2825,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,16,5227
2826,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,16,5227
2827,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,16,5227
2828,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,16,5227
2829,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,16,4892
2830,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,16,4924
2831,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,16,4958
2832,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,16,4967
2833,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,16,4967
2834,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,16,5087
2835,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,16,5087
2836,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,16,5087
2837,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,16,5087
2838,Indigo,6.00E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,16,5093
2839,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,16,5115
2840,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,16,5542
2841,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,16,5230
2842,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,16,5230
2843,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,16,5231
2844,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,16,5231
2845,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,16,5584
2846,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,16,5584
2847,GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,16,5600
2848,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,16,5600
2849,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,16,5616
2850,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,16,5616
2851,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,16,5616
2852,Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Economy,24.92,16,5810
2853,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.17,16,5852
2854,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,16,5852
2855,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,16,6296
2856,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,16,6296
2857,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,16,6296
2858,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,16,6296
2859,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,16,6296
2860,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,16,6296
2861,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,16,6296
2862,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,16,6296
2863,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,16,6296
2864,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,16,6296
2865,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,16,6296
2866,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,16,6296
2867,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.67,16,6296
2868,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,16,5954
2869,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,16,5954
2870,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,16,5954
2871,GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,16,5954
2872,GO_FIRST,G8-119,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.67,16,5954
2873,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,16,6611
2874,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,16,6317
2875,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,16,6456
2876,Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,16,6654
2877,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,16,6711
2878,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,16,6711
2879,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,16,6736
2880,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,16,6754
2881,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,Economy,21.58,16,6756
2882,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,16,6795
2883,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,16,6932
2884,Air_India,AI-807,Delhi,Evening,one,Night,Mumbai,Economy,27.75,16,7021
2885,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,16,7156
2886,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,16,7187
2887,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,16,7569
2888,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,16,7569
2889,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,16,7262
2890,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,16,7262
2891,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,16,7420
2892,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,16,7469
2893,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,16,7506
2894,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,16,7601
2895,Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,16,7604
2896,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,16,7682
2897,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,16,7908
2898,Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,16,7908
2899,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,16,7950
2900,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,16,8331
2901,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8,16,8000
2902,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.08,16,8036
2903,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,16,8102
2904,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,16,8234
2905,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6,16,8835
2906,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,16,8835
2907,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,16,8874
2908,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.17,16,8633
2909,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,16,8692
2910,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,16,9840
2911,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,16,10907
2912,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,16,11432
2913,GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,16,11295
2914,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,16,11651
2915,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,16,11678
2916,Vistara,UK-855,Delhi,Evening,one,Morning,Mumbai,Economy,15.08,16,12570
2917,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,16,14670
2918,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,16,15282
2919,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,16,15773
2920,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,16,16825
2921,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,16,16825
2922,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,16,19049
2923,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,16,19049
2924,Air_India,AI-885,Delhi,Morning,one,Late_Night,Mumbai,Economy,13.25,16,19227
2925,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,16,20865
2926,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,16,21432
2927,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,17,2700
2928,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,17,2700
2929,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,17,2700
2930,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,17,2700
2931,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,17,2700
2932,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,17,2700
2933,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,17,2410
2934,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,17,2410
2935,Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,17,2410
2936,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,17,2410
2937,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,17,2410
2938,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,17,2410
2939,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,17,2410
2940,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,17,2410
2941,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,17,2410
2942,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,17,2410
2943,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,17,2410
2944,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,17,2410
2945,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,17,2410
2946,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,17,2410
2947,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,17,2410
2948,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,17,2410
2949,Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,17,2410
2950,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,17,2410
2951,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,17,2409
2952,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,17,2409
2953,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,17,2409
2954,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,17,2463
2955,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,17,2476
2956,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,17,2476
2957,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,17,2476
2958,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,17,2476
2959,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,17,2476
2960,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,17,2476
2961,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,17,2621
2962,SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,17,2621
2963,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,17,2621
2964,SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,17,2621
2965,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,17,2621
2966,SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,17,2621
2967,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,17,2621
2968,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,17,3001
2969,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,17,3001
2970,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,5,17,3054
2971,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,17,3100
2972,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,17,3100
2973,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,17,3100
2974,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,17,3100
2975,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,17,3100
2976,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,17,2791
2977,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,17,2791
2978,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,17,3225
2979,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,17,3001
2980,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,17,3211
2981,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,17,3251
2982,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,17,3330
2983,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,17,3330
2984,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,17,3519
2985,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,17,3519
2986,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,17,3546
2987,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,17,3549
2988,Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,17,3608
2989,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,17,3733
2990,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,17,3733
2991,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,17,3791
2992,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,17,4055
2993,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,17,4168
2994,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,17,4212
2995,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,17,4290
2996,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,17,4296
2997,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,17,4307
2998,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,17,4328
2999,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,17,4328
3000,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,17,4328
3001,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,17,4328
